,smart_12_raw,smart_192_raw,smart_194_raw,smart_241_raw,smart_242_raw,0.5*smart_12_raw - 0.99*smart_242_raw,-1.04*smart_192_raw + 0.67*smart_241_raw,target
1749,28,18.0,32.0,23636,8196.0,-8100.04,15817.400000000001,0
1750,28,18.0,32.0,23658,8204.0,-8107.96,15832.140000000001,0
1751,28,18.0,32.0,23682,8213.0,-8116.87,15848.220000000001,0
1752,28,18.0,32.0,23706,8222.0,-8125.78,15864.300000000001,0
1753,28,18.0,29.0,23735,8231.0,-8134.69,15883.730000000001,0
1754,28,18.0,32.0,23768,8241.0,-8144.59,15905.840000000002,0
1755,28,18.0,28.0,23794,8249.0,-8152.51,15923.260000000002,0
1756,28,18.0,32.0,23819,8257.0,-8160.43,15940.010000000002,0
1757,28,18.0,31.0,23866,8266.0,-8169.34,15971.500000000002,0
1758,28,18.0,32.0,24038,8280.0,-8183.200000000001,16086.740000000002,0
1759,28,18.0,32.0,24060,8286.0,-8189.139999999999,16101.480000000001,0
1760,28,18.0,32.0,24068,8290.0,-8193.1,16106.840000000002,0
1761,28,18.0,32.0,24090,8298.0,-8201.02,16121.580000000002,0
1762,28,18.0,32.0,24113,8307.0,-8209.93,16136.990000000002,0
1763,28,18.0,32.0,24132,8313.0,-8215.87,16149.720000000001,0
1764,28,18.0,31.0,24152,8321.0,-8223.789999999999,16163.12,0
1765,28,18.0,27.0,24172,8328.0,-8230.72,16176.520000000002,0
1766,28,18.0,31.0,24220,8341.0,-8243.59,16208.680000000002,0
1767,28,18.0,32.0,24255,8355.0,-8257.45,16232.130000000001,0
1768,28,18.0,32.0,24277,8363.0,-8265.37,16246.87,0
1769,28,18.0,32.0,24324,8372.0,-8274.28,16278.360000000002,0
1770,28,18.0,32.0,24462,8383.0,-8285.17,16370.820000000002,0
1771,28,18.0,32.0,24539,8392.0,-8294.08,16422.41,0
1772,28,18.0,32.0,24563,8399.0,-8301.01,16438.49,0
1773,28,18.0,32.0,24587,8406.0,-8307.94,16454.57,0
1774,28,18.0,32.0,24610,8413.0,-8314.87,16469.98,0
1775,28,18.0,32.0,24634,8421.0,-8322.789999999999,16486.06,0
1776,28,18.0,32.0,24660,8436.0,-8337.64,16503.48,0
1777,28,18.0,32.0,24684,8444.0,-8345.56,16519.56,0
1778,28,18.0,32.0,24706,8451.0,-8352.49,16534.3,0
1779,28,18.0,32.0,24820,8462.0,-8363.38,16610.68,0
1780,28,18.0,32.0,24952,8472.0,-8373.28,16699.12,0
1781,28,18.0,32.0,24961,8475.0,-8376.25,16705.15,0
1782,28,18.0,32.0,24978,8482.0,-8383.18,16716.54,0
1783,28,18.0,27.0,24993,8490.0,-8391.1,16726.59,0
1784,28,18.0,32.0,25012,8498.0,-8399.02,16739.32,0
1785,28,18.0,32.0,25031,8504.0,-8404.96,16752.05,0
1786,28,18.0,32.0,25052,8511.0,-8411.89,16766.12,0
1787,28,18.0,32.0,25120,8523.0,-8423.77,16811.68,0
1788,28,18.0,32.0,25190,8528.0,-8428.72,16858.579999999998,0
1789,28,18.0,31.0,25261,8537.0,-8437.63,16906.15,0
1790,28,18.0,31.0,25280,8545.0,-8445.55,16918.88,0
1791,28,18.0,31.0,25299,8554.0,-8454.46,16931.61,0
1792,28,18.0,31.0,25319,8561.0,-8461.39,16945.01,0
1793,28,18.0,31.0,25335,8568.0,-8468.32,16955.73,0
1794,28,18.0,31.0,25357,8575.0,-8475.25,16970.47,0
1795,28,18.0,31.0,25437,8591.0,-8491.09,17024.07,0
1796,28,18.0,31.0,25458,8599.0,-8499.01,17038.14,0
1797,28,18.0,31.0,25476,8607.0,-8506.93,17050.2,0
1798,28,18.0,31.0,25493,8614.0,-8513.86,17061.59,0
1799,28,18.0,31.0,25508,8620.0,-8519.8,17071.64,0
1800,28,18.0,27.0,25617,8630.0,-8529.7,17144.67,0
1801,28,18.0,31.0,25746,8640.0,-8539.6,17231.1,0
1802,28,18.0,30.0,25767,8647.0,-8546.53,17245.17,0
1803,28,18.0,30.0,25796,8664.0,-8563.36,17264.6,0
1804,28,18.0,30.0,25814,8677.0,-8576.23,17276.66,0
1805,28,18.0,30.0,25833,8685.0,-8584.15,17289.39,0
1806,28,18.0,30.0,25853,8692.0,-8591.08,17302.79,0
1807,28,18.0,30.0,25874,8698.0,-8597.02,17316.86,0
1808,28,18.0,30.0,25893,8704.0,-8602.96,17329.59,0
1809,28,18.0,30.0,25977,8714.0,-8612.86,17385.87,0
1810,28,18.0,30.0,26001,8722.0,-8620.78,17401.95,0
1811,28,18.0,26.0,26023,8730.0,-8628.7,17416.69,0
1812,28,18.0,30.0,26045,8739.0,-8637.61,17431.43,0
1813,28,18.0,30.0,26085,8748.0,-8646.52,17458.23,0
1814,28,18.0,30.0,26227,8757.0,-8655.43,17553.37,0
1815,28,18.0,30.0,26252,8764.0,-8662.36,17570.12,0
1816,28,18.0,30.0,26269,8771.0,-8669.289999999999,17581.51,0
1817,28,18.0,30.0,26288,8780.0,-8678.2,17594.24,0
1818,28,18.0,31.0,26312,8788.0,-8686.12,17610.32,0
1819,28,18.0,30.0,26334,8796.0,-8694.039999999999,17625.06,0
1820,28,18.0,30.0,26355,8802.0,-8699.98,17639.13,0
1821,28,18.0,31.0,26414,8811.0,-8708.89,17678.66,0
1822,28,18.0,31.0,26560,8821.0,-8718.789999999999,17776.48,0
1823,28,18.0,30.0,26627,8830.0,-8727.7,17821.37,0
1824,28,18.0,31.0,26648,8839.0,-8736.61,17835.44,0
1825,28,18.0,30.0,26672,8848.0,-8745.52,17851.52,0
1826,28,18.0,30.0,26695,8856.0,-8753.44,17866.93,0
1827,28,18.0,30.0,26717,8863.0,-8760.37,17881.67,0
1828,28,18.0,31.0,26736,8870.0,-8767.3,17894.4,0
1829,28,18.0,30.0,26755,8877.0,-8774.23,17907.13,0
1830,28,18.0,30.0,26845,8893.0,-8790.07,17967.43,0
1831,28,18.0,30.0,26878,8901.0,-8797.99,17989.54,0
1832,28,18.0,30.0,26898,8910.0,-8806.9,18002.94,0
1833,28,18.0,30.0,26918,8917.0,-8813.83,18016.34,0
1834,28,18.0,30.0,26938,8924.0,-8820.76,18029.74,0
1835,28,18.0,30.0,26958,8932.0,-8828.68,18043.14,0
1836,28,18.0,30.0,27055,8943.0,-8839.57,18108.13,0
1837,28,18.0,30.0,27124,8952.0,-8848.48,18154.36,0
1838,28,18.0,30.0,27147,8961.0,-8857.39,18169.77,0
1839,28,18.0,30.0,27166,8969.0,-8865.31,18182.5,0
1840,28,18.0,30.0,27186,8977.0,-8873.23,18195.9,0
1841,28,18.0,30.0,27204,8985.0,-8881.15,18207.96,0
1842,28,18.0,30.0,27223,8992.0,-8888.08,18220.69,0
1843,28,18.0,30.0,27246,9000.0,-8896.0,18236.1,0
1844,28,18.0,30.0,27314,9010.0,-8905.9,18281.66,0
1845,28,18.0,30.0,27355,9019.0,-8914.81,18309.13,0
1846,28,18.0,30.0,27379,9026.0,-8921.74,18325.21,0
1847,28,18.0,30.0,27403,9034.0,-8929.66,18341.29,0
1848,28,18.0,30.0,27426,9041.0,-8936.59,18356.7,0
1849,28,18.0,30.0,27462,9054.0,-8949.46,18380.82,0
1850,28,18.0,30.0,27586,9065.0,-8960.35,18463.9,0
1851,28,18.0,30.0,27654,9074.0,-8969.26,18509.46,0
1852,28,18.0,26.0,27675,9081.0,-8976.19,18523.53,0
1853,28,18.0,30.0,27700,9088.0,-8983.12,18540.28,0
1854,28,18.0,30.0,27723,9095.0,-8990.05,18555.69,0
1855,28,18.0,30.0,27746,9103.0,-8997.97,18571.1,0
1856,28,18.0,30.0,27768,9111.0,-9005.89,18585.84,0
1857,28,18.0,30.0,27791,9120.0,-9014.8,18601.25,0
1858,28,18.0,30.0,27825,9132.0,-9026.68,18624.03,0
1859,28,18.0,30.0,27972,9144.0,-9038.56,18722.52,0
1860,28,18.0,30.0,28078,9154.0,-9048.46,18793.54,0
1861,28,18.0,26.0,28101,9162.0,-9056.38,18808.95,0
1862,28,18.0,30.0,28125,9171.0,-9065.289999999999,18825.03,0
1863,28,18.0,26.0,28146,9181.0,-9075.19,18839.1,0
1864,28,18.0,30.0,28168,9190.0,-9084.1,18853.84,0
1865,28,18.0,30.0,28191,9201.0,-9094.99,18869.25,0
1866,28,18.0,30.0,28213,9211.0,-9104.89,18883.99,0
1867,28,18.0,30.0,28233,9220.0,-9113.8,18897.39,0
1868,28,18.0,30.0,28332,9231.0,-9124.69,18963.72,0
1869,28,18.0,30.0,28471,9242.0,-9135.58,19056.85,0
1870,28,18.0,30.0,28494,9247.0,-9140.53,19072.26,0
1871,28,18.0,30.0,28526,9262.0,-9155.38,19093.7,0
1872,28,18.0,30.0,28550,9271.0,-9164.289999999999,19109.78,0
1873,28,18.0,30.0,28571,9279.0,-9172.21,19123.85,0
1874,28,18.0,31.0,28591,9287.0,-9180.13,19137.25,0
1875,28,18.0,31.0,28611,9296.0,-9189.039999999999,19150.65,0
1876,28,18.0,30.0,28628,9305.0,-9197.95,19162.04,0
1877,28,18.0,30.0,28671,9314.0,-9206.86,19190.85,1
1878,28,18.0,30.0,28811,9326.0,-9218.74,19284.65,1
1879,28,18.0,30.0,28900,9334.0,-9226.66,19344.28,1
1880,28,18.0,30.0,28917,9342.0,-9234.58,19355.67,1
1881,28,18.0,30.0,28932,9349.0,-9241.51,19365.72,1
1882,28,18.0,30.0,28950,9358.0,-9250.42,19377.78,1
1883,28,18.0,30.0,28965,9366.0,-9258.34,19387.83,1
1884,28,18.0,30.0,28980,9374.0,-9266.26,19397.88,1
1885,28,18.0,31.0,28996,9381.0,-9273.19,19408.6,1
1886,28,18.0,30.0,29013,9388.0,-9280.12,19419.99,1
1887,28,18.0,31.0,29042,9399.0,-9291.01,19439.42,1
1888,28,18.0,31.0,29155,9410.0,-9301.9,19515.13,1
1889,28,18.0,30.0,29285,9421.0,-9312.789999999999,19602.23,1
1890,28,18.0,30.0,29300,9429.0,-9320.71,19612.28,1
1891,28,18.0,30.0,29316,9437.0,-9328.63,19623.0,1
1892,28,18.0,30.0,29332,9444.0,-9335.56,19633.72,1
1893,28,18.0,30.0,29353,9454.0,-9345.46,19647.79,1
1894,28,18.0,30.0,29369,9462.0,-9353.38,19658.51,1
1895,28,18.0,30.0,29391,9474.0,-9365.26,19673.25,1
1896,28,18.0,30.0,29443,9483.0,-9374.17,19708.09,1
1897,28,18.0,30.0,29581,9495.0,-9386.05,19800.55,1
1898,28,18.0,30.0,29659,9503.0,-9393.97,19852.81,1
1899,28,18.0,30.0,29678,9511.0,-9401.89,19865.54,1
1900,28,18.0,30.0,29693,9519.0,-9409.81,19875.59,1
1901,29,18.0,30.0,29715,9534.0,-9424.16,19890.33,1
1902,29,18.0,30.0,29737,9543.0,-9433.07,19905.07,1
1903,29,18.0,30.0,29758,9552.0,-9441.98,19919.14,1
1904,29,18.0,30.0,29779,9559.0,-9448.91,19933.21,1
1905,29,18.0,30.0,29800,9566.0,-9455.84,19947.28,1
1906,29,18.0,30.0,29821,9574.0,-9463.76,19961.35,1
1907,29,18.0,30.0,29848,9582.0,-9471.68,19979.44,1
2283,3,6.0,35.0,598295040,6543.0,-6476.07,400857670.56,1
2284,3,6.0,35.0,793579300,6543.0,-6476.07,531698124.76000005,1
2285,3,6.0,35.0,993839940,6543.0,-6476.07,665872753.5600001,1
2286,3,6.0,35.0,1184857600,6543.0,-6476.07,793854585.76,1
2287,3,6.0,35.0,1386806900,6543.0,-6476.07,929160616.76,1
2288,3,6.0,35.0,1581766100,6543.0,-6476.07,1059783280.7600001,1
2289,3,6.0,35.0,1773358800,6543.0,-6476.07,1188150389.76,1
2290,3,6.0,35.0,1978450800,6543.0,-6476.07,1325562029.76,1
2291,3,6.0,35.0,2170425600,6543.0,-6476.07,1454185145.76,1
2292,3,6.0,35.0,2372498400,6543.0,-6476.07,1589573921.76,1
2293,3,6.0,35.0,2566122800,6543.0,-6476.07,1719302269.76,1
2294,3,6.0,35.0,2745682700,6543.0,-6476.07,1839607402.76,1
2295,3,6.0,35.0,2926522600,6543.0,-6476.07,1960770135.76,1
2296,3,6.0,35.0,3102500000,6543.0,-6476.07,2078674993.7600002,1
2297,3,6.0,35.0,3285459700,6543.0,-6476.07,2201257992.76,1
2298,3,6.0,35.0,3465491500,6543.0,-6476.07,2321879298.76,1
2299,3,6.0,35.0,3636712400,6543.0,-6476.07,2436597301.76,1
2300,3,6.0,35.0,3817993000,6543.0,-6476.07,2558055303.76,1
2301,3,6.0,35.0,3995550200,6543.0,-6476.07,2677018627.76,1
2302,3,6.0,35.0,4176982300,6543.0,-6476.07,2798578134.76,1
2303,3,6.0,35.0,4353123000,6543.0,-6476.07,2916592403.76,1
2304,3,6.0,35.0,4531463000,6543.0,-6476.07,3036080203.76,1
2305,3,6.0,35.0,4711510500,6543.0,-6476.07,3156712028.76,1
2306,3,6.0,35.0,4883655000,6543.0,-6476.07,3272048843.76,1
2307,3,6.0,35.0,5064164000,6543.0,-6476.07,3392989873.76,1
2308,3,6.0,35.0,5249149000,6543.0,-6476.07,3516929823.76,1
2309,3,6.0,35.0,150557920,6543.0,-6476.07,100873800.16000001,1
2310,3,6.0,35.0,352029820,6543.0,-6476.07,235859973.16,1
2311,3,6.0,35.0,562357700,6543.0,-6476.07,376779652.76,1
2312,3,6.0,35.0,765535100,6543.0,-6476.07,512908510.76000005,1
2313,3,6.0,35.0,973136800,6543.0,-6476.07,652001649.76,1
2314,3,6.0,35.0,1182065400,6543.0,-6476.07,791983811.76,1
2315,3,6.0,35.0,1375450100,6543.0,-6476.07,921551560.76,1
2316,3,6.0,35.0,1501181300,6543.0,-6476.07,1005791464.7600001,1
2317,3,6.0,35.0,1705140100,6543.0,-6476.07,1142443860.76,1
2318,3,6.0,35.0,1913513700,6543.0,-6476.07,1282054172.76,1
2319,3,6.0,35.0,2112106000,6543.0,-6476.07,1415111013.76,1
2320,3,6.0,35.0,2316586000,6543.0,-6476.07,1552112613.76,1
2321,3,6.0,35.0,2514052000,6543.0,-6476.07,1684414833.76,1
2322,3,6.0,35.0,2717465300,6543.0,-6476.07,1820701744.76,1
2323,3,6.0,35.0,2924291800,6543.0,-6476.07,1959275499.76,1
2324,3,6.0,35.0,3122145000,6543.0,-6476.07,2091837143.7600002,1
2325,3,6.0,35.0,3328923600,6543.0,-6476.07,2230378805.76,1
2326,3,6.0,35.0,3525730600,6543.0,-6476.07,2362239495.76,1
2327,3,6.0,35.0,3733198000,6543.0,-6476.07,2501242653.76,1
2328,3,6.0,35.0,3939600000,6543.0,-6476.07,2639531993.76,1
2329,3,6.0,35.0,4138422000,6543.0,-6476.07,2772742733.76,1
2330,3,6.0,35.0,4339597000,6543.0,-6476.07,2907529983.76,1
2331,3,6.0,35.0,4536584700,6543.0,-6476.07,3039511742.76,1
2332,3,6.0,35.0,4743727600,6543.0,-6476.07,3178297485.76,1
2333,3,6.0,35.0,4950379000,6543.0,-6476.07,3316753923.76,1
2334,3,6.0,35.0,607796200,6543.0,-6476.07,407223447.76,1
2335,3,6.0,35.0,813584200,6543.0,-6476.07,545101407.76,1
2336,3,6.0,35.0,1031264830,6543.0,-6476.07,690947429.86,1
2337,3,6.0,35.0,1239402200,6543.0,-6476.07,830399467.76,1
2338,3,6.0,35.0,1458089000,6543.0,-6476.07,976919623.76,1
2339,3,6.0,35.0,1671508900,6543.0,-6476.07,1119910956.76,1
2340,3,6.0,35.0,1879127900,6543.0,-6476.07,1259015686.76,1
2341,3,6.0,35.0,2102425000,6543.0,-6476.07,1408624743.76,1
2342,3,6.0,35.0,2311192600,6543.0,-6476.07,1548499035.76,1
2343,3,6.0,35.0,2525702100,6543.0,-6476.07,1692220400.76,1
2344,3,6.0,35.0,2741856000,6543.0,-6476.07,1837043513.76,1
2345,3,6.0,35.0,2938399000,6543.0,-6476.07,1968727323.76,1
2346,3,6.0,35.0,3134086400,6543.0,-6476.07,2099837881.7600002,1
2347,3,6.0,35.0,3326049800,6543.0,-6476.07,2228453359.76,1
2348,3,6.0,35.0,3521275100,6543.0,-6476.07,2359254310.76,1
2349,3,6.0,35.0,3718634800,6543.0,-6476.07,2491485309.76,1
2350,3,6.0,35.0,3908553700,6543.0,-6476.07,2618730972.76,1
2351,3,6.0,35.0,4105878000,6543.0,-6476.07,2750938253.76,1
2352,3,6.0,35.0,4295850000,6543.0,-6476.07,2878219493.76,1
2353,3,6.0,35.0,4493523500,6543.0,-6476.07,3010660738.76,1
2354,3,6.0,35.0,4690808300,6543.0,-6476.07,3142841554.76,1
2355,3,6.0,35.0,4879793000,6543.0,-6476.07,3269461303.76,1
2356,3,6.0,35.0,5077700600,6543.0,-6476.07,3402059395.76,1
2357,3,6.0,35.0,5275704300,6543.0,-6476.07,3534721874.76,1
2358,3,6.0,35.0,5464380400,6543.0,-6476.07,3661134861.76,1
2359,3,6.0,35.0,153829780,6543.0,-6476.07,103065946.36000001,1
2360,3,6.0,35.0,375609200,6543.0,-6476.07,251658157.76000002,1
2361,3,6.0,35.0,597588500,6543.0,-6476.07,400384288.76,1
2362,3,6.0,35.0,805069200,6543.0,-6476.07,539396357.76,1
2363,3,6.0,35.0,1027004600,6543.0,-6476.07,688093075.76,1
2364,3,6.0,35.0,1239616300,6543.0,-6476.07,830542914.76,1
2365,3,6.0,35.0,1455595400,6543.0,-6476.07,975248911.76,1
2366,3,6.0,35.0,1680266500,6543.0,-6476.07,1125778548.76,1
2367,3,6.0,35.0,1891201400,6543.0,-6476.07,1267104931.76,1
2368,3,6.0,35.0,2106304500,6543.0,-6476.07,1411224008.76,1
2369,3,6.0,35.0,2314359300,6543.0,-6476.07,1550620724.76,1
2370,3,6.0,35.0,2522353200,6543.0,-6476.07,1689976637.76,1
2371,3,6.0,35.0,2720774700,6543.0,-6476.07,1822919042.76,1
2372,3,6.0,35.0,2908928000,6543.0,-6476.07,1948981753.76,1
2373,3,6.0,35.0,3106741800,6543.0,-6476.07,2081516999.7600002,1
2374,3,6.0,35.0,3304814600,6543.0,-6476.07,2214225775.76,1
2375,3,6.0,35.0,3493249300,6543.0,-6476.07,2340477024.76,1
2376,3,6.0,35.0,3691307300,6543.0,-6476.07,2473175884.76,1
2377,3,6.0,35.0,3880812000,6543.0,-6476.07,2600144033.76,1
2378,3,6.0,35.0,4078530600,6543.0,-6476.07,2732615495.76,1
2379,3,6.0,35.0,4264847400,6543.0,-6476.07,2857447751.76,1
2380,3,6.0,35.0,4453368000,6543.0,-6476.07,2983756553.76,1
2381,3,6.0,35.0,4651599400,6543.0,-6476.07,3116571591.76,1
2382,3,6.0,35.0,4839721000,6543.0,-6476.07,3242613063.76,1
2383,3,6.0,35.0,5037900300,6543.0,-6476.07,3375393194.76,1
2384,3,6.0,35.0,5236674000,6543.0,-6476.07,3508571573.76,1
2410,3,6.0,35.0,593952500,6543.0,-6476.07,397948168.76,1
2411,3,6.0,35.0,786199800,6543.0,-6476.07,526753859.76000005,1
2412,3,6.0,35.0,972106200,6543.0,-6476.07,651311147.76,1
2413,3,6.0,35.0,1166915100,6543.0,-6476.07,781833110.76,1
2414,3,6.0,35.0,1361769200,6543.0,-6476.07,912385357.76,1
2415,3,6.0,35.0,1549076500,6543.0,-6476.07,1037881248.7600001,1
2416,3,6.0,35.0,1742907900,6543.0,-6476.07,1167748286.76,1
2417,3,6.0,35.0,1941218600,6543.0,-6476.07,1300616455.76,1
2418,3,6.0,35.0,2127245800,6543.0,-6476.07,1425254679.76,1
2419,3,6.0,35.0,2319600400,6543.0,-6476.07,1554132261.76,1
2420,3,6.0,35.0,2505363000,6543.0,-6476.07,1678593203.76,1
2421,3,6.0,35.0,2691920100,6543.0,-6476.07,1803586460.76,1
2422,3,6.0,35.0,2873224700,6543.0,-6476.07,1925060542.76,1
2423,3,6.0,35.0,3049316900,6543.0,-6476.07,2043042316.7600002,1
2424,3,6.0,35.0,3231854600,6543.0,-6476.07,2165342575.76,1
2425,3,6.0,35.0,3405151500,6543.0,-6476.07,2281451498.76,1
2426,3,6.0,35.0,3589010200,6543.0,-6476.07,2404636827.76,1
2427,3,6.0,35.0,3771831800,6543.0,-6476.07,2527127299.76,1
2428,3,6.0,35.0,3945599200,6543.0,-6476.07,2643551457.76,1
2429,3,6.0,35.0,4127587300,6543.0,-6476.07,2765483484.76,1
2430,3,6.0,35.0,4303646000,6543.0,-6476.07,2883442813.76,1
2431,3,6.0,35.0,4485067000,6543.0,-6476.07,3004994883.76,1
2432,3,6.0,35.0,4666146000,6543.0,-6476.07,3126317813.76,1
2433,3,6.0,35.0,4843322400,6543.0,-6476.07,3245026001.76,1
2434,3,6.0,35.0,5024811000,6543.0,-6476.07,3366623363.76,1
2435,3,6.0,35.0,5201662500,6543.0,-6476.07,3485113868.76,1
2436,3,6.0,35.0,5384598000,6543.0,-6476.07,3607680653.76,1
2437,3,6.0,35.0,141495300,6543.0,-6476.07,94801844.76,1
2438,3,6.0,35.0,333113250,6543.0,-6476.07,223185871.26,1
2439,3,6.0,35.0,528806720,6543.0,-6476.07,354300496.16,1
2440,3,6.0,35.0,712008060,6543.0,-6476.07,477045393.96000004,1
2441,3,6.0,35.0,808655100,6543.0,-6476.07,541798910.76,1
2491,3,6.0,35.0,147053540,6543.0,-6476.07,98525865.56000002,1
2492,3,6.0,35.0,351019500,6543.0,-6476.07,235183058.76,1
2493,3,6.0,35.0,557691900,6543.0,-6476.07,373653566.76,1
2494,3,6.0,35.0,757450700,6543.0,-6476.07,507491962.76000005,1
2495,3,6.0,35.0,961467100,6543.0,-6476.07,644182950.76,1
2496,3,6.0,35.0,1162491500,6543.0,-6476.07,778869298.76,1
2497,3,6.0,35.0,1362120000,6543.0,-6476.07,912620393.76,1
2498,3,6.0,35.0,1573843100,6543.0,-6476.07,1054474870.7600001,1
2499,3,6.0,35.0,1772248200,6543.0,-6476.07,1187406287.76,1
2500,3,6.0,35.0,1976723700,6543.0,-6476.07,1324404872.76,1
2501,3,6.0,35.0,2173665800,6543.0,-6476.07,1456356079.76,1
2502,3,6.0,35.0,2374934000,6543.0,-6476.07,1591205773.76,1
2503,3,6.0,35.0,2564922000,6543.0,-6476.07,1718497733.76,1
2504,3,6.0,35.0,2749620200,6543.0,-6476.07,1842245527.76,1
2505,3,6.0,35.0,2943533800,6543.0,-6476.07,1972167639.76,1
2506,3,6.0,35.0,3128579600,6543.0,-6476.07,2096148325.7600002,1
2507,3,6.0,35.0,3319900000,6543.0,-6476.07,2224332993.76,1
2508,3,6.0,35.0,3510563300,6543.0,-6476.07,2352077404.76,1
2509,3,6.0,35.0,3696768000,6543.0,-6476.07,2476834553.76,1
2510,3,6.0,35.0,3889040600,6543.0,-6476.07,2605657195.76,1
2511,3,6.0,35.0,4073339600,6543.0,-6476.07,2729137525.76,1
2512,3,6.0,35.0,4265381400,6543.0,-6476.07,2857805531.76,1
2513,3,6.0,35.0,4458798000,6543.0,-6476.07,2987394653.76,1
2514,3,6.0,35.0,4644153300,6543.0,-6476.07,3111582704.76,1
2515,3,6.0,35.0,4836043300,6543.0,-6476.07,3240149004.76,1
2516,3,6.0,35.0,5030189600,6543.0,-6476.07,3370227025.76,1
